productkey,orderquantity,salesamount,productcategorykey,cumulative_sales,orderdate
377,1,"$2,181.56",1,"$41,343,978.75",2012-08-23
389,1,"$1,000.44",1,"$41,344,979.19",2012-08-23
331,1,$782.99,1,"$41,345,762.18",2012-08-24
341,1,$782.99,1,"$41,346,545.17",2012-08-24
343,1,$782.99,1,"$41,347,328.16",2012-08-24
352,1,"$2,071.42",1,"$41,349,399.58",2012-08-24
362,1,"$2,049.10",1,"$41,351,448.68",2012-08-24
368,1,"$2,443.35",1,"$41,353,892.03",2012-08-24
368,1,"$2,443.35",1,"$41,356,335.38",2012-08-24
368,1,"$2,443.35",1,"$41,358,778.73",2012-08-24
369,1,"$2,443.35",1,"$41,361,222.08",2012-08-24
369,1,"$2,443.35",1,"$41,363,665.43",2012-08-24
370,1,"$2,443.35",1,"$41,366,108.78",2012-08-24
370,1,"$2,443.35",1,"$41,368,552.13",2012-08-24
373,1,"$2,181.56",1,"$41,370,733.69",2012-08-24
379,1,"$2,181.56",1,"$41,372,915.25",2012-08-24
389,1,"$1,000.44",1,"$41,373,915.69",2012-08-24
323,1,$782.99,1,"$41,374,698.68",2012-08-25
327,1,$782.99,1,"$41,375,481.67",2012-08-25
333,1,$782.99,1,"$41,376,264.66",2012-08-25
339,1,$782.99,1,"$41,377,047.65",2012-08-25
360,1,"$2,049.10",1,"$41,379,096.75",2012-08-25
368,1,"$2,443.35",1,"$41,381,540.10",2012-08-25
369,1,"$2,443.35",1,"$41,383,983.45",2012-08-25
373,1,"$2,181.56",1,"$41,386,165.01",2012-08-26
373,1,"$2,181.56",1,"$41,388,346.57",2012-08-26
381,1,"$1,000.44",1,"$41,389,347.01",2012-08-26
323,1,$782.99,1,"$41,390,130.00",2012-08-27
331,1,$782.99,1,"$41,390,912.99",2012-08-27
335,1,$782.99,1,"$41,391,695.98",2012-08-27
356,1,"$2,071.42",1,"$41,393,767.40",2012-08-27
356,1,"$2,071.42",1,"$41,395,838.82",2012-08-27
358,1,"$2,049.10",1,"$41,397,887.92",2012-08-27
360,1,"$2,049.10",1,"$41,399,937.02",2012-08-27
377,1,"$2,181.56",1,"$41,402,118.58",2012-08-27
321,2,$939.59,1,"$41,403,058.17",2012-08-28
321,1,$469.79,1,"$41,403,527.96",2012-08-28
321,6,"$2,818.76",1,"$41,406,346.72",2012-08-28
321,1,$469.79,1,"$41,406,816.51",2012-08-28
321,1,$469.79,1,"$41,407,286.30",2012-08-28
321,1,$469.79,1,"$41,407,756.09",2012-08-28
323,5,"$2,348.97",1,"$41,410,105.06",2012-08-28
323,5,"$2,348.97",1,"$41,412,454.03",2012-08-28
323,1,$469.79,1,"$41,412,923.82",2012-08-28
323,8,"$3,758.35",1,"$41,416,682.17",2012-08-28
323,1,$469.79,1,"$41,417,151.96",2012-08-28
323,2,$939.59,1,"$41,418,091.55",2012-08-28
323,3,"$1,409.38",1,"$41,419,500.93",2012-08-28
323,3,"$1,409.38",1,"$41,420,910.31",2012-08-28
323,1,$469.79,1,"$41,421,380.10",2012-08-28
323,2,$939.59,1,"$41,422,319.69",2012-08-28
323,1,$469.79,1,"$41,422,789.48",2012-08-28
323,1,$469.79,1,"$41,423,259.27",2012-08-28
323,3,"$1,409.38",1,"$41,424,668.65",2012-08-28
323,3,"$1,409.38",1,"$41,426,078.03",2012-08-28
323,3,"$1,409.38",1,"$41,427,487.41",2012-08-28
323,1,$469.79,1,"$41,427,957.20",2012-08-28
323,2,$939.59,1,"$41,428,896.79",2012-08-28
323,3,"$1,409.38",1,"$41,430,306.17",2012-08-28
323,1,$469.79,1,"$41,430,775.96",2012-08-28
323,8,"$3,758.35",1,"$41,434,534.31",2012-08-28
323,2,$939.59,1,"$41,435,473.90",2012-08-28
323,6,"$2,818.76",1,"$41,438,292.66",2012-08-28
323,5,"$2,348.97",1,"$41,440,641.63",2012-08-28
323,4,"$1,879.18",1,"$41,442,520.81",2012-08-28
325,2,$939.59,1,"$41,443,460.40",2012-08-28
325,3,"$1,409.38",1,"$41,444,869.78",2012-08-28
325,2,$939.59,1,"$41,445,809.37",2012-08-28
325,7,"$3,288.56",1,"$41,449,097.93",2012-08-28
325,5,"$2,348.97",1,"$41,451,446.90",2012-08-28
325,2,$939.59,1,"$41,452,386.49",2012-08-28
325,3,"$1,409.38",1,"$41,453,795.87",2012-08-28
325,2,$939.59,1,"$41,454,735.46",2012-08-28
325,4,"$1,879.18",1,"$41,456,614.64",2012-08-28
325,2,$939.59,1,"$41,457,554.23",2012-08-28
325,2,$939.59,1,"$41,458,493.82",2012-08-28
325,1,$469.79,1,"$41,458,963.61",2012-08-28
325,2,$939.59,1,"$41,459,903.20",2012-08-28
325,2,$939.59,1,"$41,460,842.79",2012-08-28
325,7,"$3,288.56",1,"$41,464,131.35",2012-08-28
325,2,$939.59,1,"$41,465,070.94",2012-08-28
325,3,"$1,409.38",1,"$41,466,480.32",2012-08-28
325,2,$939.59,1,"$41,467,419.91",2012-08-28
325,6,"$2,818.76",1,"$41,470,238.67",2012-08-28
325,4,"$1,879.18",1,"$41,472,117.85",2012-08-28
325,2,$939.59,1,"$41,473,057.44",2012-08-28
325,1,$469.79,1,"$41,473,527.23",2012-08-28
325,2,$939.59,1,"$41,474,466.82",2012-08-28
325,10,"$4,697.94",1,"$41,479,164.76",2012-08-28
327,3,"$1,409.38",1,"$41,480,574.14",2012-08-28
327,3,"$1,409.38",1,"$41,481,983.52",2012-08-28
327,5,"$2,348.97",1,"$41,484,332.49",2012-08-28
327,3,"$1,409.38",1,"$41,485,741.87",2012-08-28
327,2,$939.59,1,"$41,486,681.46",2012-08-28
327,10,"$4,697.94",1,"$41,491,379.40",2012-08-28
327,4,"$1,879.18",1,"$41,493,258.58",2012-08-28
327,7,"$3,288.56",1,"$41,496,547.14",2012-08-28
327,4,"$1,879.18",1,"$41,498,426.32",2012-08-28
327,4,"$1,879.18",1,"$41,500,305.50",2012-08-28
327,2,$939.59,1,"$41,501,245.09",2012-08-28
327,3,"$1,409.38",1,"$41,502,654.47",2012-08-28
327,8,"$3,758.35",1,"$41,506,412.82",2012-08-28
327,3,"$1,409.38",1,"$41,507,822.20",2012-08-28
327,7,"$3,288.56",1,"$41,511,110.76",2012-08-28
327,4,"$1,879.18",1,"$41,512,989.94",2012-08-28
327,3,"$1,409.38",1,"$41,514,399.32",2012-08-28
327,1,$469.79,1,"$41,514,869.11",2012-08-28
327,2,$939.59,1,"$41,515,808.70",2012-08-28
327,4,"$1,879.18",1,"$41,517,687.88",2012-08-28
327,12,"$5,340.62",1,"$41,523,028.50",2012-08-28
327,2,$939.59,1,"$41,523,968.09",2012-08-28
327,2,$939.59,1,"$41,524,907.68",2012-08-28
327,5,"$2,348.97",1,"$41,527,256.65",2012-08-28
327,2,$939.59,1,"$41,528,196.24",2012-08-28
327,4,"$1,879.18",1,"$41,530,075.42",2012-08-28
329,2,$939.59,1,"$41,531,015.01",2012-08-28
329,1,$469.79,1,"$41,531,484.80",2012-08-28
329,2,$939.59,1,"$41,532,424.39",2012-08-28
329,2,$939.59,1,"$41,533,363.98",2012-08-28
329,6,"$2,818.76",1,"$41,536,182.74",2012-08-28
329,3,"$1,409.38",1,"$41,537,592.12",2012-08-28
329,6,"$2,818.76",1,"$41,540,410.88",2012-08-28
329,6,"$2,818.76",1,"$41,543,229.64",2012-08-28
329,2,$939.59,1,"$41,544,169.23",2012-08-28
329,14,"$6,230.72",1,"$41,550,399.95",2012-08-28
329,3,"$1,409.38",1,"$41,551,809.33",2012-08-28
329,2,$939.59,1,"$41,552,748.92",2012-08-28
329,5,"$2,348.97",1,"$41,555,097.89",2012-08-28
329,1,$469.79,1,"$41,555,567.68",2012-08-28
329,7,"$3,288.56",1,"$41,558,856.24",2012-08-28
329,1,$469.79,1,"$41,559,326.03",2012-08-28
329,2,$939.59,1,"$41,560,265.62",2012-08-28
329,1,$469.79,1,"$41,560,735.41",2012-08-28
329,5,"$2,348.97",1,"$41,563,084.38",2012-08-28
329,2,$939.59,1,"$41,564,023.97",2012-08-28
329,2,$939.59,1,"$41,564,963.56",2012-08-28
329,1,$469.79,1,"$41,565,433.35",2012-08-28
329,1,$782.99,1,"$41,566,216.34",2012-08-28
329,1,$469.79,1,"$41,566,686.13",2012-08-28
329,3,"$1,409.38",1,"$41,568,095.51",2012-08-28
331,3,"$1,409.38",1,"$41,569,504.89",2012-08-28
331,5,"$2,348.97",1,"$41,571,853.86",2012-08-28
331,1,$469.79,1,"$41,572,323.65",2012-08-28
331,1,$469.79,1,"$41,572,793.44",2012-08-28
331,5,"$2,348.97",1,"$41,575,142.41",2012-08-28
331,5,"$2,348.97",1,"$41,577,491.38",2012-08-28
331,3,"$1,409.38",1,"$41,578,900.76",2012-08-28
331,2,$939.59,1,"$41,579,840.35",2012-08-28
331,5,"$2,348.97",1,"$41,582,189.32",2012-08-28
331,3,"$1,409.38",1,"$41,583,598.70",2012-08-28
331,4,"$1,879.18",1,"$41,585,477.88",2012-08-28
331,3,"$1,409.38",1,"$41,586,887.26",2012-08-28
331,1,$469.79,1,"$41,587,357.05",2012-08-28
331,2,$939.59,1,"$41,588,296.64",2012-08-28
333,4,"$1,879.18",1,"$41,590,175.82",2012-08-28
333,8,"$3,758.35",1,"$41,593,934.17",2012-08-28
333,1,$469.79,1,"$41,594,403.96",2012-08-28
333,6,"$2,818.76",1,"$41,597,222.72",2012-08-28
333,1,$469.79,1,"$41,597,692.51",2012-08-28
333,2,$939.59,1,"$41,598,632.10",2012-08-28
333,2,$939.59,1,"$41,599,571.69",2012-08-28
333,1,$469.79,1,"$41,600,041.48",2012-08-28
333,2,$939.59,1,"$41,600,981.07",2012-08-28
333,5,"$2,348.97",1,"$41,603,330.04",2012-08-28
333,5,"$2,348.97",1,"$41,605,679.01",2012-08-28
333,2,$939.59,1,"$41,606,618.60",2012-08-28
333,3,"$1,409.38",1,"$41,608,027.98",2012-08-28
333,1,$469.79,1,"$41,608,497.77",2012-08-28
333,1,$782.99,1,"$41,609,280.76",2012-08-28
333,2,$939.59,1,"$41,610,220.35",2012-08-28
333,3,"$1,409.38",1,"$41,611,629.73",2012-08-28
333,10,"$4,697.94",1,"$41,616,327.67",2012-08-28
333,5,"$2,348.97",1,"$41,618,676.64",2012-08-28
333,1,$469.79,1,"$41,619,146.43",2012-08-28
333,1,$469.79,1,"$41,619,616.22",2012-08-28
333,2,$939.59,1,"$41,620,555.81",2012-08-28
333,7,"$3,288.56",1,"$41,623,844.37",2012-08-28
333,5,"$2,348.97",1,"$41,626,193.34",2012-08-28
335,7,"$3,288.56",1,"$41,629,481.90",2012-08-28
335,4,"$1,879.18",1,"$41,631,361.08",2012-08-28
335,2,$939.59,1,"$41,632,300.67",2012-08-28
335,1,$469.79,1,"$41,632,770.46",2012-08-28
335,2,$939.59,1,"$41,633,710.05",2012-08-28
335,1,$469.79,1,"$41,634,179.84",2012-08-28
335,2,$939.59,1,"$41,635,119.43",2012-08-28
335,1,$782.99,1,"$41,635,902.42",2012-08-28
335,6,"$2,818.76",1,"$41,638,721.18",2012-08-28
335,1,$469.79,1,"$41,639,190.97",2012-08-28
335,2,$939.59,1,"$41,640,130.56",2012-08-28
335,2,$939.59,1,"$41,641,070.15",2012-08-28
335,1,$469.79,1,"$41,641,539.94",2012-08-28
335,2,$939.59,1,"$41,642,479.53",2012-08-28
335,5,"$2,348.97",1,"$41,644,828.50",2012-08-28
335,8,"$3,758.35",1,"$41,648,586.85",2012-08-28
337,1,$782.99,1,"$41,649,369.84",2012-08-28
337,2,$939.59,1,"$41,650,309.43",2012-08-28
337,2,$939.59,1,"$41,651,249.02",2012-08-28
337,2,$939.59,1,"$41,652,188.61",2012-08-28
337,2,$939.59,1,"$41,653,128.20",2012-08-28
337,5,"$2,348.97",1,"$41,655,477.17",2012-08-28
337,4,"$1,879.18",1,"$41,657,356.35",2012-08-28
339,3,"$1,409.38",1,"$41,658,765.73",2012-08-28
339,1,$782.99,1,"$41,659,548.72",2012-08-28
339,4,"$1,879.18",1,"$41,661,427.90",2012-08-28
339,4,"$1,879.18",1,"$41,663,307.08",2012-08-28
339,5,"$2,348.97",1,"$41,665,656.05",2012-08-28
339,2,$939.59,1,"$41,666,595.64",2012-08-28
339,5,"$2,348.97",1,"$41,668,944.61",2012-08-28
339,1,$469.79,1,"$41,669,414.40",2012-08-28
339,3,"$1,409.38",1,"$41,670,823.78",2012-08-28
339,3,"$1,409.38",1,"$41,672,233.16",2012-08-28
339,2,$939.59,1,"$41,673,172.75",2012-08-28
339,1,$469.79,1,"$41,673,642.54",2012-08-28
339,1,$469.79,1,"$41,674,112.33",2012-08-28
339,2,$939.59,1,"$41,675,051.92",2012-08-28
339,1,$469.79,1,"$41,675,521.71",2012-08-28
339,4,"$1,879.18",1,"$41,677,400.89",2012-08-28
341,2,$939.59,1,"$41,678,340.48",2012-08-28
341,3,"$1,409.38",1,"$41,679,749.86",2012-08-28
341,4,"$1,879.18",1,"$41,681,629.04",2012-08-28
341,1,$469.79,1,"$41,682,098.83",2012-08-28
341,5,"$2,348.97",1,"$41,684,447.80",2012-08-28
341,3,"$1,409.38",1,"$41,685,857.18",2012-08-28
341,2,$939.59,1,"$41,686,796.77",2012-08-28
341,1,$469.79,1,"$41,687,266.56",2012-08-28
343,7,"$3,288.56",1,"$41,690,555.12",2012-08-28
343,4,"$1,879.18",1,"$41,692,434.30",2012-08-28
343,2,$939.59,1,"$41,693,373.89",2012-08-28
343,2,$939.59,1,"$41,694,313.48",2012-08-28
343,4,"$1,879.18",1,"$41,696,192.66",2012-08-28
343,5,"$2,348.97",1,"$41,698,541.63",2012-08-28
343,4,"$1,879.18",1,"$41,700,420.81",2012-08-28
343,5,"$2,348.97",1,"$41,702,769.78",2012-08-28
343,1,$469.79,1,"$41,703,239.57",2012-08-28
343,2,$939.59,1,"$41,704,179.16",2012-08-28
343,3,"$1,409.38",1,"$41,705,588.54",2012-08-28
343,1,$469.79,1,"$41,706,058.33",2012-08-28
343,1,$469.79,1,"$41,706,528.12",2012-08-28
343,5,"$2,348.97",1,"$41,708,877.09",2012-08-28
343,2,$939.59,1,"$41,709,816.68",2012-08-28
343,2,$939.59,1,"$41,710,756.27",2012-08-28
343,1,$469.79,1,"$41,711,226.06",2012-08-28
343,8,"$3,758.35",1,"$41,714,984.41",2012-08-28
343,1,$469.79,1,"$41,715,454.20",2012-08-28
343,6,"$2,818.76",1,"$41,718,272.96",2012-08-28
343,1,$469.79,1,"$41,718,742.75",2012-08-28
343,1,$469.79,1,"$41,719,212.54",2012-08-28
343,8,"$3,758.35",1,"$41,722,970.89",2012-08-28
343,2,$939.59,1,"$41,723,910.48",2012-08-28
343,3,"$1,409.38",1,"$41,725,319.86",2012-08-28
343,1,$469.79,1,"$41,725,789.65",2012-08-28
343,7,"$3,288.56",1,"$41,729,078.21",2012-08-28
343,4,"$1,879.18",1,"$41,730,957.39",2012-08-28
343,2,$939.59,1,"$41,731,896.98",2012-08-28
352,3,"$3,728.56",1,"$41,735,625.54",2012-08-28
352,1,"$1,242.85",1,"$41,736,868.39",2012-08-28
352,3,"$3,728.56",1,"$41,740,596.95",2012-08-28
352,3,"$3,728.56",1,"$41,744,325.51",2012-08-28
352,5,"$6,214.26",1,"$41,750,539.77",2012-08-28
352,1,"$1,242.85",1,"$41,751,782.62",2012-08-28
352,2,"$2,485.70",1,"$41,754,268.32",2012-08-28
352,7,"$8,699.96",1,"$41,762,968.28",2012-08-28
352,3,"$3,728.56",1,"$41,766,696.84",2012-08-28
352,5,"$6,214.26",1,"$41,772,911.10",2012-08-28
352,5,"$6,214.26",1,"$41,779,125.36",2012-08-28
352,2,"$2,485.70",1,"$41,781,611.06",2012-08-28
352,6,"$7,457.11",1,"$41,789,068.17",2012-08-28
352,3,"$3,728.56",1,"$41,792,796.73",2012-08-28
352,1,"$1,242.85",1,"$41,794,039.58",2012-08-28
352,1,"$1,242.85",1,"$41,795,282.43",2012-08-28
352,2,"$2,485.70",1,"$41,797,768.13",2012-08-28
352,1,"$1,242.85",1,"$41,799,010.98",2012-08-28
352,1,"$1,242.85",1,"$41,800,253.83",2012-08-28
352,2,"$2,485.70",1,"$41,802,739.53",2012-08-28
352,1,"$1,242.85",1,"$41,803,982.38",2012-08-28
352,1,"$1,242.85",1,"$41,805,225.23",2012-08-28
352,1,"$1,242.85",1,"$41,806,468.08",2012-08-28
352,4,"$4,971.41",1,"$41,811,439.49",2012-08-28
354,2,"$2,485.70",1,"$41,813,925.19",2012-08-28
354,4,"$4,971.41",1,"$41,818,896.60",2012-08-28
354,2,"$2,485.70",1,"$41,821,382.30",2012-08-28
354,4,"$4,971.41",1,"$41,826,353.71",2012-08-28
354,4,"$4,971.41",1,"$41,831,325.12",2012-08-28
354,1,"$1,242.85",1,"$41,832,567.97",2012-08-28
354,4,"$4,971.41",1,"$41,837,539.38",2012-08-28
354,1,"$1,242.85",1,"$41,838,782.23",2012-08-28
354,2,"$2,485.70",1,"$41,841,267.93",2012-08-28
354,7,"$8,699.96",1,"$41,849,967.89",2012-08-28
354,3,"$3,728.56",1,"$41,853,696.45",2012-08-28
354,1,"$1,242.85",1,"$41,854,939.30",2012-08-28
354,1,"$2,071.42",1,"$41,857,010.72",2012-08-28
354,1,"$1,242.85",1,"$41,858,253.57",2012-08-28
354,3,"$3,728.56",1,"$41,861,982.13",2012-08-28
354,3,"$3,728.56",1,"$41,865,710.69",2012-08-28
354,2,"$2,485.70",1,"$41,868,196.39",2012-08-28
354,4,"$4,971.41",1,"$41,873,167.80",2012-08-28
354,2,"$2,485.70",1,"$41,875,653.50",2012-08-28
354,2,"$2,485.70",1,"$41,878,139.20",2012-08-28
356,3,"$3,728.56",1,"$41,881,867.76",2012-08-28
356,2,"$2,485.70",1,"$41,884,353.46",2012-08-28
356,6,"$7,457.11",1,"$41,891,810.57",2012-08-28
356,2,"$2,485.70",1,"$41,894,296.27",2012-08-28
356,2,"$2,485.70",1,"$41,896,781.97",2012-08-28
356,2,"$2,485.70",1,"$41,899,267.67",2012-08-28
356,2,"$2,485.70",1,"$41,901,753.37",2012-08-28
356,3,"$3,728.56",1,"$41,905,481.93",2012-08-28
356,5,"$6,214.26",1,"$41,911,696.19",2012-08-28
356,5,"$6,214.26",1,"$41,917,910.45",2012-08-28
356,2,"$2,485.70",1,"$41,920,396.15",2012-08-28
356,2,"$2,485.70",1,"$41,922,881.85",2012-08-28
356,3,"$3,728.56",1,"$41,926,610.41",2012-08-28
356,6,"$7,457.11",1,"$41,934,067.52",2012-08-28
356,7,"$8,699.96",1,"$41,942,767.48",2012-08-28
356,2,"$2,485.70",1,"$41,945,253.18",2012-08-28
356,3,"$3,728.56",1,"$41,948,981.74",2012-08-28
356,2,"$2,485.70",1,"$41,951,467.44",2012-08-28
358,1,"$1,229.46",1,"$41,952,696.90",2012-08-28
358,1,"$1,229.46",1,"$41,953,926.36",2012-08-28
358,1,"$2,049.10",1,"$41,955,975.46",2012-08-28
358,3,"$3,688.38",1,"$41,959,663.84",2012-08-28
358,6,"$7,376.75",1,"$41,967,040.59",2012-08-28
358,1,"$1,229.46",1,"$41,968,270.05",2012-08-28
358,2,"$2,458.92",1,"$41,970,728.97",2012-08-28
358,4,"$4,917.84",1,"$41,975,646.81",2012-08-28
358,2,"$2,458.92",1,"$41,978,105.73",2012-08-28
358,5,"$6,147.29",1,"$41,984,253.02",2012-08-28
358,3,"$3,688.38",1,"$41,987,941.40",2012-08-28
358,2,"$2,458.92",1,"$41,990,400.32",2012-08-28
358,2,"$2,458.92",1,"$41,992,859.24",2012-08-28
358,2,"$2,458.92",1,"$41,995,318.16",2012-08-28
358,1,"$1,229.46",1,"$41,996,547.62",2012-08-28
358,4,"$4,917.84",1,"$42,001,465.46",2012-08-28
358,1,"$1,229.46",1,"$42,002,694.92",2012-08-28
358,3,"$3,688.38",1,"$42,006,383.30",2012-08-28
358,1,"$1,229.46",1,"$42,007,612.76",2012-08-28
358,1,"$1,229.46",1,"$42,008,842.22",2012-08-28
358,2,"$2,458.92",1,"$42,011,301.14",2012-08-28
358,2,"$2,458.92",1,"$42,013,760.06",2012-08-28
358,2,"$2,458.92",1,"$42,016,218.98",2012-08-28
358,2,"$2,458.92",1,"$42,018,677.90",2012-08-28
358,2,"$2,458.92",1,"$42,021,136.82",2012-08-28
358,3,"$3,688.38",1,"$42,024,825.20",2012-08-28
358,3,"$3,688.38",1,"$42,028,513.58",2012-08-28
358,2,"$2,458.92",1,"$42,030,972.50",2012-08-28
358,6,"$7,376.75",1,"$42,038,349.25",2012-08-28
358,2,"$2,458.92",1,"$42,040,808.17",2012-08-28
360,4,"$4,917.84",1,"$42,045,726.01",2012-08-28
360,1,"$1,229.46",1,"$42,046,955.47",2012-08-28
360,2,"$2,458.92",1,"$42,049,414.39",2012-08-28
360,2,"$2,458.92",1,"$42,051,873.31",2012-08-28
360,1,"$1,229.46",1,"$42,053,102.77",2012-08-28
360,1,"$1,229.46",1,"$42,054,332.23",2012-08-28
360,2,"$2,458.92",1,"$42,056,791.15",2012-08-28
360,3,"$3,688.38",1,"$42,060,479.53",2012-08-28
360,2,"$2,458.92",1,"$42,062,938.45",2012-08-28
360,2,"$2,458.92",1,"$42,065,397.37",2012-08-28
360,6,"$7,376.75",1,"$42,072,774.12",2012-08-28
360,2,"$2,458.92",1,"$42,075,233.04",2012-08-28
360,1,"$1,229.46",1,"$42,076,462.50",2012-08-28
360,3,"$3,688.38",1,"$42,080,150.88",2012-08-28
360,1,"$1,229.46",1,"$42,081,380.34",2012-08-28
360,2,"$2,458.92",1,"$42,083,839.26",2012-08-28
360,1,"$1,229.46",1,"$42,085,068.72",2012-08-28
360,2,"$2,458.92",1,"$42,087,527.64",2012-08-28
360,1,"$1,229.46",1,"$42,088,757.10",2012-08-28
360,1,"$1,229.46",1,"$42,089,986.56",2012-08-28
360,5,"$6,147.29",1,"$42,096,133.85",2012-08-28
360,3,"$3,688.38",1,"$42,099,822.23",2012-08-28
360,4,"$4,917.84",1,"$42,104,740.07",2012-08-28
360,2,"$2,458.92",1,"$42,107,198.99",2012-08-28
360,6,"$7,376.75",1,"$42,114,575.74",2012-08-28
360,2,"$2,458.92",1,"$42,117,034.66",2012-08-28
362,5,"$6,147.29",1,"$42,123,181.95",2012-08-28
362,1,"$1,229.46",1,"$42,124,411.41",2012-08-28
362,6,"$7,376.75",1,"$42,131,788.16",2012-08-28
362,3,"$3,688.38",1,"$42,135,476.54",2012-08-28
362,6,"$7,376.75",1,"$42,142,853.29",2012-08-28
362,4,"$4,917.84",1,"$42,147,771.13",2012-08-28
362,2,"$2,458.92",1,"$42,150,230.05",2012-08-28
362,1,"$1,229.46",1,"$42,151,459.51",2012-08-28
362,2,"$2,458.92",1,"$42,153,918.43",2012-08-28
362,1,"$1,229.46",1,"$42,155,147.89",2012-08-28
362,3,"$3,688.38",1,"$42,158,836.27",2012-08-28
362,6,"$7,376.75",1,"$42,166,213.02",2012-08-28
362,2,"$2,458.92",1,"$42,168,671.94",2012-08-28
362,4,"$4,917.84",1,"$42,173,589.78",2012-08-28
362,1,"$1,229.46",1,"$42,174,819.24",2012-08-28
362,2,"$2,458.92",1,"$42,177,278.16",2012-08-28
364,3,"$1,943.98",1,"$42,179,222.14",2012-08-28
364,3,"$1,943.98",1,"$42,181,166.12",2012-08-28
364,2,"$1,295.99",1,"$42,182,462.11",2012-08-28
364,2,"$1,295.99",1,"$42,183,758.10",2012-08-28
364,1,$647.99,1,"$42,184,406.09",2012-08-28
364,6,"$3,887.96",1,"$42,188,294.05",2012-08-28
364,2,"$1,295.99",1,"$42,189,590.04",2012-08-28
364,7,"$4,535.96",1,"$42,194,126.00",2012-08-28
364,2,"$1,295.99",1,"$42,195,421.99",2012-08-28
364,2,"$1,295.99",1,"$42,196,717.98",2012-08-28
364,1,$647.99,1,"$42,197,365.97",2012-08-28
364,5,"$3,239.97",1,"$42,200,605.94",2012-08-28
364,3,"$1,943.98",1,"$42,202,549.92",2012-08-28
364,1,$647.99,1,"$42,203,197.91",2012-08-28
364,1,$647.99,1,"$42,203,845.90",2012-08-28
364,6,"$3,887.96",1,"$42,207,733.86",2012-08-28
364,3,"$1,943.98",1,"$42,209,677.84",2012-08-28
364,1,$647.99,1,"$42,210,325.83",2012-08-28
364,3,"$1,943.98",1,"$42,212,269.81",2012-08-28
365,3,"$1,943.98",1,"$42,214,213.79",2012-08-28
365,3,"$1,943.98",1,"$42,216,157.77",2012-08-28
365,7,"$4,535.96",1,"$42,220,693.73",2012-08-28
365,6,"$3,887.96",1,"$42,224,581.69",2012-08-28
365,1,$647.99,1,"$42,225,229.68",2012-08-28
365,4,"$2,591.98",1,"$42,227,821.66",2012-08-28
365,4,"$2,591.98",1,"$42,230,413.64",2012-08-28
365,1,$647.99,1,"$42,231,061.63",2012-08-28
365,1,$647.99,1,"$42,231,709.62",2012-08-28
365,1,$647.99,1,"$42,232,357.61",2012-08-28
365,2,"$1,295.99",1,"$42,233,653.60",2012-08-28
365,1,$647.99,1,"$42,234,301.59",2012-08-28
365,2,"$1,295.99",1,"$42,235,597.58",2012-08-28
365,1,$647.99,1,"$42,236,245.57",2012-08-28
365,2,"$1,295.99",1,"$42,237,541.56",2012-08-28
365,3,"$1,943.98",1,"$42,239,485.54",2012-08-28
365,3,"$1,943.98",1,"$42,241,429.52",2012-08-28
365,6,"$3,887.96",1,"$42,245,317.48",2012-08-28
365,4,"$2,591.98",1,"$42,247,909.46",2012-08-28
366,5,"$3,239.97",1,"$42,251,149.43",2012-08-28
366,2,"$1,295.99",1,"$42,252,445.42",2012-08-28
366,3,"$1,943.98",1,"$42,254,389.40",2012-08-28
366,4,"$2,591.98",1,"$42,256,981.38",2012-08-28
366,1,$647.99,1,"$42,257,629.37",2012-08-28
366,4,"$2,591.98",1,"$42,260,221.35",2012-08-28
366,7,"$4,535.96",1,"$42,264,757.31",2012-08-28
366,2,"$1,295.99",1,"$42,266,053.30",2012-08-28
366,2,"$1,295.99",1,"$42,267,349.29",2012-08-28
366,1,$647.99,1,"$42,267,997.28",2012-08-28
366,6,"$3,887.96",1,"$42,271,885.24",2012-08-28
366,3,"$1,943.98",1,"$42,273,829.22",2012-08-28
366,3,"$1,943.98",1,"$42,275,773.20",2012-08-28
366,2,"$1,295.99",1,"$42,277,069.19",2012-08-28
366,3,"$1,943.98",1,"$42,279,013.17",2012-08-28
366,1,$647.99,1,"$42,279,661.16",2012-08-28
366,5,"$3,239.97",1,"$42,282,901.13",2012-08-28
367,1,$647.99,1,"$42,283,549.12",2012-08-28
367,3,"$1,943.98",1,"$42,285,493.10",2012-08-28
367,3,"$1,943.98",1,"$42,287,437.08",2012-08-28
367,2,"$1,295.99",1,"$42,288,733.07",2012-08-28
367,2,"$1,295.99",1,"$42,290,029.06",2012-08-28
367,3,"$1,943.98",1,"$42,291,973.04",2012-08-28
367,2,"$1,295.99",1,"$42,293,269.03",2012-08-28
367,6,"$3,887.96",1,"$42,297,156.99",2012-08-28
367,8,"$5,183.95",1,"$42,302,340.94",2012-08-28
367,2,"$1,295.99",1,"$42,303,636.93",2012-08-28
367,1,$647.99,1,"$42,304,284.92",2012-08-28
367,1,$647.99,1,"$42,304,932.91",2012-08-28
367,5,"$3,239.97",1,"$42,308,172.88",2012-08-28
367,5,"$3,239.97",1,"$42,311,412.85",2012-08-28
367,2,"$1,295.99",1,"$42,312,708.84",2012-08-28
367,2,"$1,295.99",1,"$42,314,004.83",2012-08-28
367,2,"$1,295.99",1,"$42,315,300.82",2012-08-28
367,4,"$2,591.98",1,"$42,317,892.80",2012-08-28
368,1,"$1,466.01",1,"$42,319,358.81",2012-08-28
368,1,"$1,466.01",1,"$42,320,824.82",2012-08-28
368,1,"$1,466.01",1,"$42,322,290.83",2012-08-28
