productkey,orderquantity,salesamount,productcategorykey,cumulative_sales,orderdate
590,1,$461.69,1,"$52,048,631.78",2012-12-28
590,2,$923.39,1,"$52,049,555.17",2012-12-28
590,1,$461.69,1,"$52,050,016.86",2012-12-28
590,1,$461.69,1,"$52,050,478.55",2012-12-28
590,2,$923.39,1,"$52,051,401.94",2012-12-28
590,4,"$1,846.78",1,"$52,053,248.72",2012-12-28
590,2,$923.39,1,"$52,054,172.11",2012-12-28
591,1,$338.99,1,"$52,054,511.10",2012-12-28
591,4,"$1,355.98",1,"$52,055,867.08",2012-12-28
591,2,$677.99,1,"$52,056,545.07",2012-12-28
591,2,$677.99,1,"$52,057,223.06",2012-12-28
591,7,"$2,372.96",1,"$52,059,596.02",2012-12-28
591,1,$338.99,1,"$52,059,935.01",2012-12-28
591,6,"$2,033.96",1,"$52,061,968.97",2012-12-28
591,2,$677.99,1,"$52,062,646.96",2012-12-28
591,2,$677.99,1,"$52,063,324.95",2012-12-28
591,2,$677.99,1,"$52,064,002.94",2012-12-28
591,2,$677.99,1,"$52,064,680.93",2012-12-28
591,2,$677.99,1,"$52,065,358.92",2012-12-28
591,3,"$1,016.98",1,"$52,066,375.90",2012-12-28
592,2,$677.99,1,"$52,067,053.89",2012-12-28
592,3,"$1,016.98",1,"$52,068,070.87",2012-12-28
592,7,"$2,372.96",1,"$52,070,443.83",2012-12-28
592,6,"$2,033.96",1,"$52,072,477.79",2012-12-28
592,2,$677.99,1,"$52,073,155.78",2012-12-28
592,4,"$1,355.98",1,"$52,074,511.76",2012-12-28
592,3,"$1,016.98",1,"$52,075,528.74",2012-12-28
592,1,$338.99,1,"$52,075,867.73",2012-12-28
592,2,$677.99,1,"$52,076,545.72",2012-12-28
592,2,$677.99,1,"$52,077,223.71",2012-12-28
592,1,$338.99,1,"$52,077,562.70",2012-12-28
592,1,$338.99,1,"$52,077,901.69",2012-12-28
593,2,$677.99,1,"$52,078,579.68",2012-12-28
593,2,$677.99,1,"$52,079,257.67",2012-12-28
593,2,$677.99,1,"$52,079,935.66",2012-12-28
593,4,"$1,355.98",1,"$52,081,291.64",2012-12-28
593,4,"$1,355.98",1,"$52,082,647.62",2012-12-28
593,3,"$1,016.98",1,"$52,083,664.60",2012-12-28
593,3,"$1,016.98",1,"$52,084,681.58",2012-12-28
593,1,$338.99,1,"$52,085,020.57",2012-12-28
593,1,$338.99,1,"$52,085,359.56",2012-12-28
593,2,$677.99,1,"$52,086,037.55",2012-12-28
594,2,$677.99,1,"$52,086,715.54",2012-12-28
594,2,$677.99,1,"$52,087,393.53",2012-12-28
594,1,$338.99,1,"$52,087,732.52",2012-12-28
594,2,$677.99,1,"$52,088,410.51",2012-12-28
594,1,$338.99,1,"$52,088,749.50",2012-12-28
594,2,$677.99,1,"$52,089,427.49",2012-12-28
594,5,"$1,694.97",1,"$52,091,122.46",2012-12-28
594,2,$677.99,1,"$52,091,800.45",2012-12-28
594,1,$338.99,1,"$52,092,139.44",2012-12-28
594,3,"$1,016.98",1,"$52,093,156.42",2012-12-28
594,1,$338.99,1,"$52,093,495.41",2012-12-28
594,2,$677.99,1,"$52,094,173.40",2012-12-28
595,2,$677.99,1,"$52,094,851.39",2012-12-28
595,7,"$2,372.96",1,"$52,097,224.35",2012-12-28
595,5,"$1,694.97",1,"$52,098,919.32",2012-12-28
595,9,"$3,050.95",1,"$52,101,970.27",2012-12-28
595,3,"$1,016.98",1,"$52,102,987.25",2012-12-28
595,2,$677.99,1,"$52,103,665.24",2012-12-28
595,1,$338.99,1,"$52,104,004.23",2012-12-28
595,1,$338.99,1,"$52,104,343.22",2012-12-28
595,3,"$1,016.98",1,"$52,105,360.20",2012-12-28
595,5,"$1,694.97",1,"$52,107,055.17",2012-12-28
595,4,"$1,355.98",1,"$52,108,411.15",2012-12-28
596,3,$971.98,1,"$52,109,383.13",2012-12-28
596,4,"$1,295.98",1,"$52,110,679.11",2012-12-28
596,3,$971.98,1,"$52,111,651.09",2012-12-28
596,4,"$1,295.98",1,"$52,112,947.07",2012-12-28
596,1,$323.99,1,"$52,113,271.06",2012-12-28
596,1,$323.99,1,"$52,113,595.05",2012-12-28
596,2,$647.99,1,"$52,114,243.04",2012-12-28
596,2,$647.99,1,"$52,114,891.03",2012-12-28
596,1,$323.99,1,"$52,115,215.02",2012-12-28
597,2,$647.99,1,"$52,115,863.01",2012-12-28
597,3,$971.98,1,"$52,116,834.99",2012-12-28
597,2,$647.99,1,"$52,117,482.98",2012-12-28
597,4,"$1,295.98",1,"$52,118,778.96",2012-12-28
597,3,$971.98,1,"$52,119,750.94",2012-12-28
597,3,$971.98,1,"$52,120,722.92",2012-12-28
597,1,$323.99,1,"$52,121,046.91",2012-12-28
597,3,$971.98,1,"$52,122,018.89",2012-12-28
597,3,$971.98,1,"$52,122,990.87",2012-12-28
598,3,$971.98,1,"$52,123,962.85",2012-12-28
598,1,$323.99,1,"$52,124,286.84",2012-12-28
598,1,$323.99,1,"$52,124,610.83",2012-12-28
598,2,$647.99,1,"$52,125,258.82",2012-12-28
598,1,$323.99,1,"$52,125,582.81",2012-12-28
598,6,"$1,943.96",1,"$52,127,526.77",2012-12-28
598,2,$647.99,1,"$52,128,174.76",2012-12-28
598,2,$647.99,1,"$52,128,822.75",2012-12-28
598,1,$323.99,1,"$52,129,146.74",2012-12-28
599,5,"$1,619.97",1,"$52,130,766.71",2012-12-28
599,1,$323.99,1,"$52,131,090.70",2012-12-28
599,2,$647.99,1,"$52,131,738.69",2012-12-28
599,1,$323.99,1,"$52,132,062.68",2012-12-28
599,6,"$1,943.96",1,"$52,134,006.64",2012-12-28
599,5,"$1,619.97",1,"$52,135,626.61",2012-12-28
599,2,$647.99,1,"$52,136,274.60",2012-12-28
599,2,$647.99,1,"$52,136,922.59",2012-12-28
599,2,$647.99,1,"$52,137,570.58",2012-12-28
599,3,$971.98,1,"$52,138,542.56",2012-12-28
599,2,$647.99,1,"$52,139,190.55",2012-12-28
599,2,$647.99,1,"$52,139,838.54",2012-12-28
599,3,$971.98,1,"$52,140,810.52",2012-12-28
599,2,$647.99,1,"$52,141,458.51",2012-12-28
600,2,$647.99,1,"$52,142,106.50",2012-12-28
600,1,$323.99,1,"$52,142,430.49",2012-12-28
600,3,$971.98,1,"$52,143,402.47",2012-12-28
600,1,$323.99,1,"$52,143,726.46",2012-12-28
600,2,$647.99,1,"$52,144,374.45",2012-12-28
600,1,$323.99,1,"$52,144,698.44",2012-12-28
604,2,$647.99,1,"$52,145,346.43",2012-12-28
604,4,"$1,295.98",1,"$52,146,642.41",2012-12-28
604,1,$323.99,1,"$52,146,966.40",2012-12-28
604,4,"$1,295.98",1,"$52,148,262.38",2012-12-28
604,1,$323.99,1,"$52,148,586.37",2012-12-28
605,9,"$2,915.95",1,"$52,151,502.32",2012-12-28
605,8,"$2,591.95",1,"$52,154,094.27",2012-12-28
605,4,"$1,295.98",1,"$52,155,390.25",2012-12-28
605,5,"$1,619.97",1,"$52,157,010.22",2012-12-28
605,2,$647.99,1,"$52,157,658.21",2012-12-28
605,3,$971.98,1,"$52,158,630.19",2012-12-28
605,3,$971.98,1,"$52,159,602.17",2012-12-28
605,5,"$1,619.97",1,"$52,161,222.14",2012-12-28
605,3,$971.98,1,"$52,162,194.12",2012-12-28
605,5,"$1,619.97",1,"$52,163,814.09",2012-12-28
605,10,"$3,239.94",1,"$52,167,054.03",2012-12-28
605,21,"$5,925.04",1,"$52,172,979.07",2012-12-28
605,5,"$1,619.97",1,"$52,174,599.04",2012-12-28
605,10,"$3,239.94",1,"$52,177,838.98",2012-12-28
605,5,"$1,619.97",1,"$52,179,458.95",2012-12-28
605,3,$971.98,1,"$52,180,430.93",2012-12-28
605,3,$971.98,1,"$52,181,402.91",2012-12-28
605,3,$971.98,1,"$52,182,374.89",2012-12-28
605,9,"$2,915.95",1,"$52,185,290.84",2012-12-28
605,2,$647.99,1,"$52,185,938.83",2012-12-28
606,1,$539.99,1,"$52,186,478.82",2012-12-28
606,4,"$1,295.98",1,"$52,187,774.80",2012-12-28
606,13,"$3,990.09",1,"$52,191,764.89",2012-12-28
606,1,$323.99,1,"$52,192,088.88",2012-12-28
606,13,"$3,990.09",1,"$52,196,078.97",2012-12-28
606,1,$539.99,1,"$52,196,618.96",2012-12-28
606,4,"$1,295.98",1,"$52,197,914.94",2012-12-28
606,3,$971.98,1,"$52,198,886.92",2012-12-28
606,3,$971.98,1,"$52,199,858.90",2012-12-28
606,3,$971.98,1,"$52,200,830.88",2012-12-28
606,2,$647.99,1,"$52,201,478.87",2012-12-28
606,2,$647.99,1,"$52,202,126.86",2012-12-28
606,1,$323.99,1,"$52,202,450.85",2012-12-28
606,5,"$1,619.97",1,"$52,204,070.82",2012-12-28
606,2,$647.99,1,"$52,204,718.81",2012-12-28
606,1,$323.99,1,"$52,205,042.80",2012-12-28
606,3,$971.98,1,"$52,206,014.78",2012-12-28
606,3,$971.98,1,"$52,206,986.76",2012-12-28
606,1,$323.99,1,"$52,207,310.75",2012-12-28
606,7,"$2,267.96",1,"$52,209,578.71",2012-12-28
606,6,"$1,943.96",1,"$52,211,522.67",2012-12-28
606,12,"$3,683.16",1,"$52,215,205.83",2012-12-28
606,1,$323.99,1,"$52,215,529.82",2012-12-28
606,1,$323.99,1,"$52,215,853.81",2012-12-28
606,2,$647.99,1,"$52,216,501.80",2012-12-28
606,2,$647.99,1,"$52,217,149.79",2012-12-28
357,1,"$2,319.99",1,"$52,219,469.78",2012-12-29
363,1,"$2,294.99",1,"$52,221,764.77",2012-12-29
363,1,"$2,294.99",1,"$52,224,059.76",2012-12-29
363,1,"$2,294.99",1,"$52,226,354.75",2012-12-29
363,1,"$2,294.99",1,"$52,228,649.74",2012-12-29
363,1,"$2,294.99",1,"$52,230,944.73",2012-12-29
376,1,"$2,443.35",1,"$52,233,388.08",2012-12-29
390,1,"$1,120.49",1,"$52,234,508.57",2012-12-29
573,1,"$2,384.07",1,"$52,236,892.64",2012-12-29
578,1,"$1,214.85",1,"$52,238,107.49",2012-12-29
580,1,"$1,700.99",1,"$52,239,808.48",2012-12-29
588,1,$769.49,1,"$52,240,577.97",2012-12-29
604,1,$539.99,1,"$52,241,117.96",2012-12-29
606,1,$539.99,1,"$52,241,657.95",2012-12-29
353,1,"$2,319.99",1,"$52,243,977.94",2012-12-30
355,1,"$2,319.99",1,"$52,246,297.93",2012-12-30
355,1,"$2,319.99",1,"$52,248,617.92",2012-12-30
357,1,"$2,319.99",1,"$52,250,937.91",2012-12-30
361,1,"$2,294.99",1,"$52,253,232.90",2012-12-30
361,1,"$2,294.99",1,"$52,255,527.89",2012-12-30
361,1,"$2,294.99",1,"$52,257,822.88",2012-12-30
372,1,"$2,443.35",1,"$52,260,266.23",2012-12-30
372,1,"$2,443.35",1,"$52,262,709.58",2012-12-30
374,1,"$2,443.35",1,"$52,265,152.93",2012-12-30
384,1,"$1,120.49",1,"$52,266,273.42",2012-12-30
390,1,"$1,120.49",1,"$52,267,393.91",2012-12-30
560,1,"$1,214.85",1,"$52,268,608.76",2012-12-30
565,1,$742.35,1,"$52,269,351.11",2012-12-30
576,1,"$2,384.07",1,"$52,271,735.18",2012-12-30
577,1,"$1,214.85",1,"$52,272,950.03",2012-12-30
584,1,$539.99,1,"$52,273,490.02",2012-12-30
593,1,$564.99,1,"$52,274,055.01",2012-12-30
596,1,$539.99,1,"$52,274,595.00",2012-12-30
604,1,$539.99,1,"$52,275,134.99",2012-12-30
605,1,$539.99,1,"$52,275,674.98",2012-12-30
353,1,"$2,319.99",1,"$52,277,994.97",2012-12-31
353,1,"$2,319.99",1,"$52,280,314.96",2012-12-31
355,1,"$2,319.99",1,"$52,282,634.95",2012-12-31
357,1,"$2,319.99",1,"$52,284,954.94",2012-12-31
359,1,"$2,294.99",1,"$52,287,249.93",2012-12-31
359,1,"$2,294.99",1,"$52,289,544.92",2012-12-31
359,1,"$2,294.99",1,"$52,291,839.91",2012-12-31
361,1,"$2,294.99",1,"$52,294,134.90",2012-12-31
363,1,"$2,294.99",1,"$52,296,429.89",2012-12-31
378,1,"$2,443.35",1,"$52,298,873.24",2012-12-31
378,1,"$2,443.35",1,"$52,301,316.59",2012-12-31
380,1,"$2,443.35",1,"$52,303,759.94",2012-12-31
388,1,"$1,120.49",1,"$52,304,880.43",2012-12-31
562,1,"$2,384.07",1,"$52,307,264.50",2012-12-31
562,1,"$2,384.07",1,"$52,309,648.57",2012-12-31
571,1,$742.35,1,"$52,310,390.92",2012-12-31
574,1,"$2,384.07",1,"$52,312,774.99",2012-12-31
581,1,"$1,700.99",1,"$52,314,475.98",2012-12-31
583,1,"$1,700.99",1,"$52,316,176.97",2012-12-31
584,1,$539.99,1,"$52,316,716.96",2012-12-31
604,1,$539.99,1,"$52,317,256.95",2012-12-31
605,1,$539.99,1,"$52,317,796.94",2012-12-31
606,1,$539.99,1,"$52,318,336.93",2012-12-31
353,1,"$2,319.99",1,"$52,320,656.92",2013-01-01
361,1,"$2,294.99",1,"$52,322,951.91",2013-01-01
363,1,"$2,294.99",1,"$52,325,246.90",2013-01-01
372,1,"$2,443.35",1,"$52,327,690.25",2013-01-01
374,1,"$2,443.35",1,"$52,330,133.60",2013-01-01
376,1,"$2,443.35",1,"$52,332,576.95",2013-01-01
378,1,"$2,443.35",1,"$52,335,020.30",2013-01-01
378,1,"$2,443.35",1,"$52,337,463.65",2013-01-01
382,1,"$1,120.49",1,"$52,338,584.14",2013-01-01
386,1,"$1,120.49",1,"$52,339,704.63",2013-01-01
386,1,"$1,120.49",1,"$52,340,825.12",2013-01-01
573,1,"$2,384.07",1,"$52,343,209.19",2013-01-01
575,1,"$2,384.07",1,"$52,345,593.26",2013-01-01
578,1,"$1,214.85",1,"$52,346,808.11",2013-01-01
592,1,$564.99,1,"$52,347,373.10",2013-01-01
359,1,"$2,294.99",1,"$52,349,668.09",2013-01-02
361,1,"$2,294.99",1,"$52,351,963.08",2013-01-02
363,1,"$2,294.99",1,"$52,354,258.07",2013-01-02
363,1,"$2,294.99",1,"$52,356,553.06",2013-01-02
564,1,"$2,384.07",1,"$52,358,937.13",2013-01-02
588,1,$769.49,1,"$52,359,706.62",2013-01-02
359,1,"$2,294.99",1,"$52,362,001.61",2013-01-03
359,1,"$2,294.99",1,"$52,364,296.60",2013-01-03
359,1,"$2,294.99",1,"$52,366,591.59",2013-01-03
361,1,"$2,294.99",1,"$52,368,886.58",2013-01-03
363,1,"$2,294.99",1,"$52,371,181.57",2013-01-03
372,1,"$2,443.35",1,"$52,373,624.92",2013-01-03
372,1,"$2,443.35",1,"$52,376,068.27",2013-01-03
374,1,"$2,443.35",1,"$52,378,511.62",2013-01-03
376,1,"$2,443.35",1,"$52,380,954.97",2013-01-03
378,1,"$2,443.35",1,"$52,383,398.32",2013-01-03
386,1,"$1,120.49",1,"$52,384,518.81",2013-01-03
565,1,$742.35,1,"$52,385,261.16",2013-01-03
569,1,$742.35,1,"$52,386,003.51",2013-01-03
581,1,"$1,700.99",1,"$52,387,704.50",2013-01-03
582,1,"$1,700.99",1,"$52,389,405.49",2013-01-03
582,1,"$1,700.99",1,"$52,391,106.48",2013-01-03
604,1,$539.99,1,"$52,391,646.47",2013-01-03
353,1,"$2,319.99",1,"$52,393,966.46",2013-01-04
353,1,"$2,319.99",1,"$52,396,286.45",2013-01-04
355,1,"$2,319.99",1,"$52,398,606.44",2013-01-04
357,1,"$2,319.99",1,"$52,400,926.43",2013-01-04
357,1,"$2,319.99",1,"$52,403,246.42",2013-01-04
359,1,"$2,294.99",1,"$52,405,541.41",2013-01-04
363,1,"$2,294.99",1,"$52,407,836.40",2013-01-04
374,1,"$2,443.35",1,"$52,410,279.75",2013-01-04
382,1,"$1,120.49",1,"$52,411,400.24",2013-01-04
573,1,"$2,384.07",1,"$52,413,784.31",2013-01-04
574,1,"$2,384.07",1,"$52,416,168.38",2013-01-04
588,1,$769.49,1,"$52,416,937.87",2013-01-04
591,1,$564.99,1,"$52,417,502.86",2013-01-04
605,1,$539.99,1,"$52,418,042.85",2013-01-04
606,1,$539.99,1,"$52,418,582.84",2013-01-04
353,1,"$2,319.99",1,"$52,420,902.83",2013-01-05
353,1,"$2,319.99",1,"$52,423,222.82",2013-01-05
355,1,"$2,319.99",1,"$52,425,542.81",2013-01-05
355,1,"$2,319.99",1,"$52,427,862.80",2013-01-05
361,1,"$2,294.99",1,"$52,430,157.79",2013-01-05
376,1,"$2,443.35",1,"$52,432,601.14",2013-01-05
382,1,"$1,120.49",1,"$52,433,721.63",2013-01-05
388,1,"$1,120.49",1,"$52,434,842.12",2013-01-05
561,1,"$2,384.07",1,"$52,437,226.19",2013-01-05
564,1,"$2,384.07",1,"$52,439,610.26",2013-01-05
574,1,"$2,384.07",1,"$52,441,994.33",2013-01-05
578,1,"$1,214.85",1,"$52,443,209.18",2013-01-05
580,1,"$1,700.99",1,"$52,444,910.17",2013-01-05
580,1,"$1,700.99",1,"$52,446,611.16",2013-01-05
587,1,$769.49,1,"$52,447,380.65",2013-01-05
592,1,$564.99,1,"$52,447,945.64",2013-01-05
598,1,$539.99,1,"$52,448,485.63",2013-01-05
599,1,$539.99,1,"$52,449,025.62",2013-01-05
604,1,$539.99,1,"$52,449,565.61",2013-01-05
605,1,$539.99,1,"$52,450,105.60",2013-01-05
606,1,$539.99,1,"$52,450,645.59",2013-01-05
353,1,"$2,319.99",1,"$52,452,965.58",2013-01-06
353,1,"$2,319.99",1,"$52,455,285.57",2013-01-06
353,1,"$2,319.99",1,"$52,457,605.56",2013-01-06
374,1,"$2,443.35",1,"$52,460,048.91",2013-01-06
376,1,"$2,443.35",1,"$52,462,492.26",2013-01-06
382,1,"$1,120.49",1,"$52,463,612.75",2013-01-06
386,1,"$1,120.49",1,"$52,464,733.24",2013-01-06
564,1,"$2,384.07",1,"$52,467,117.31",2013-01-06
571,1,$742.35,1,"$52,467,859.66",2013-01-06
571,1,$742.35,1,"$52,468,602.01",2013-01-06
578,1,"$1,214.85",1,"$52,469,816.86",2013-01-06
604,1,$539.99,1,"$52,470,356.85",2013-01-06
604,1,$539.99,1,"$52,470,896.84",2013-01-06
604,1,$539.99,1,"$52,471,436.83",2013-01-06
605,1,$539.99,1,"$52,471,976.82",2013-01-06
355,1,"$2,319.99",1,"$52,474,296.81",2013-01-07
359,1,"$2,294.99",1,"$52,476,591.80",2013-01-07
359,1,"$2,294.99",1,"$52,478,886.79",2013-01-07
361,1,"$2,294.99",1,"$52,481,181.78",2013-01-07
361,1,"$2,294.99",1,"$52,483,476.77",2013-01-07
361,1,"$2,294.99",1,"$52,485,771.76",2013-01-07
363,1,"$2,294.99",1,"$52,488,066.75",2013-01-07
363,1,"$2,294.99",1,"$52,490,361.74",2013-01-07
363,1,"$2,294.99",1,"$52,492,656.73",2013-01-07
376,1,"$2,443.35",1,"$52,495,100.08",2013-01-07
376,1,"$2,443.35",1,"$52,497,543.43",2013-01-07
378,1,"$2,443.35",1,"$52,499,986.78",2013-01-07
378,1,"$2,443.35",1,"$52,502,430.13",2013-01-07
380,1,"$2,443.35",1,"$52,504,873.48",2013-01-07
382,1,"$1,120.49",1,"$52,505,993.97",2013-01-07
382,1,"$1,120.49",1,"$52,507,114.46",2013-01-07
384,1,"$1,120.49",1,"$52,508,234.95",2013-01-07
579,1,"$1,214.85",1,"$52,509,449.80",2013-01-07
579,1,"$1,214.85",1,"$52,510,664.65",2013-01-07
581,1,"$1,700.99",1,"$52,512,365.64",2013-01-07
584,1,$539.99,1,"$52,512,905.63",2013-01-07
589,1,$769.49,1,"$52,513,675.12",2013-01-07
606,1,$539.99,1,"$52,514,215.11",2013-01-07
357,1,"$2,319.99",1,"$52,516,535.10",2013-01-08
359,1,"$2,294.99",1,"$52,518,830.09",2013-01-08
372,1,"$2,443.35",1,"$52,521,273.44",2013-01-08
376,1,"$2,443.35",1,"$52,523,716.79",2013-01-08
390,1,"$1,120.49",1,"$52,524,837.28",2013-01-08
573,1,"$2,384.07",1,"$52,527,221.35",2013-01-08
575,1,"$2,384.07",1,"$52,529,605.42",2013-01-08
581,1,"$1,700.99",1,"$52,531,306.41",2013-01-08
583,1,"$1,700.99",1,"$52,533,007.40",2013-01-08
584,1,$539.99,1,"$52,533,547.39",2013-01-08
590,1,$769.49,1,"$52,534,316.88",2013-01-08
596,1,$539.99,1,"$52,534,856.87",2013-01-08
604,1,$539.99,1,"$52,535,396.86",2013-01-08
605,1,$539.99,1,"$52,535,936.85",2013-01-08
606,1,$539.99,1,"$52,536,476.84",2013-01-08
353,1,"$2,319.99",1,"$52,538,796.83",2013-01-09
355,1,"$2,319.99",1,"$52,541,116.82",2013-01-09
355,1,"$2,319.99",1,"$52,543,436.81",2013-01-09
359,1,"$2,294.99",1,"$52,545,731.80",2013-01-09
361,1,"$2,294.99",1,"$52,548,026.79",2013-01-09
361,1,"$2,294.99",1,"$52,550,321.78",2013-01-09
363,1,"$2,294.99",1,"$52,552,616.77",2013-01-09
372,1,"$2,443.35",1,"$52,555,060.12",2013-01-09
372,1,"$2,443.35",1,"$52,557,503.47",2013-01-09
380,1,"$2,443.35",1,"$52,559,946.82",2013-01-09
384,1,"$1,120.49",1,"$52,561,067.31",2013-01-09
579,1,"$1,214.85",1,"$52,562,282.16",2013-01-09
584,1,$539.99,1,"$52,562,822.15",2013-01-09
586,1,$742.35,1,"$52,563,564.50",2013-01-09
587,1,$769.49,1,"$52,564,333.99",2013-01-09
591,1,$564.99,1,"$52,564,898.98",2013-01-09
597,1,$539.99,1,"$52,565,438.97",2013-01-09
353,1,"$2,319.99",1,"$52,567,758.96",2013-01-10
355,1,"$2,319.99",1,"$52,570,078.95",2013-01-10
359,1,"$2,294.99",1,"$52,572,373.94",2013-01-10
372,1,"$2,443.35",1,"$52,574,817.29",2013-01-10
374,1,"$2,443.35",1,"$52,577,260.64",2013-01-10
374,1,"$2,443.35",1,"$52,579,703.99",2013-01-10
376,1,"$2,443.35",1,"$52,582,147.34",2013-01-10
380,1,"$2,443.35",1,"$52,584,590.69",2013-01-10
390,1,"$1,120.49",1,"$52,585,711.18",2013-01-10
565,1,$742.35,1,"$52,586,453.53",2013-01-10
566,1,$742.35,1,"$52,587,195.88",2013-01-10
573,1,"$2,384.07",1,"$52,589,579.95",2013-01-10
584,1,$539.99,1,"$52,590,119.94",2013-01-10
584,1,$539.99,1,"$52,590,659.93",2013-01-10
588,1,$769.49,1,"$52,591,429.42",2013-01-10
605,1,$539.99,1,"$52,591,969.41",2013-01-10
353,1,"$2,319.99",1,"$52,594,289.40",2013-01-11
355,1,"$2,319.99",1,"$52,596,609.39",2013-01-11
361,1,"$2,294.99",1,"$52,598,904.38",2013-01-11
363,1,"$2,294.99",1,"$52,601,199.37",2013-01-11
363,1,"$2,294.99",1,"$52,603,494.36",2013-01-11
363,1,"$2,294.99",1,"$52,605,789.35",2013-01-11
372,1,"$2,443.35",1,"$52,608,232.70",2013-01-11
376,1,"$2,443.35",1,"$52,610,676.05",2013-01-11
380,1,"$2,443.35",1,"$52,613,119.40",2013-01-11
384,1,"$1,120.49",1,"$52,614,239.89",2013-01-11
561,1,"$2,384.07",1,"$52,616,623.96",2013-01-11
584,1,$539.99,1,"$52,617,163.95",2013-01-11
585,1,$742.35,1,"$52,617,906.30",2013-01-11
589,1,$769.49,1,"$52,618,675.79",2013-01-11
592,1,$564.99,1,"$52,619,240.78",2013-01-11
598,1,$539.99,1,"$52,619,780.77",2013-01-11
600,1,$539.99,1,"$52,620,320.76",2013-01-11
604,1,$539.99,1,"$52,620,860.75",2013-01-11
606,1,$539.99,1,"$52,621,400.74",2013-01-11
353,1,"$2,319.99",1,"$52,623,720.73",2013-01-12
357,1,"$2,319.99",1,"$52,626,040.72",2013-01-12
361,1,"$2,294.99",1,"$52,628,335.71",2013-01-12
361,1,"$2,294.99",1,"$52,630,630.70",2013-01-12
363,1,"$2,294.99",1,"$52,632,925.69",2013-01-12
378,1,"$2,443.35",1,"$52,635,369.04",2013-01-12
378,1,"$2,443.35",1,"$52,637,812.39",2013-01-12
382,1,"$1,120.49",1,"$52,638,932.88",2013-01-12
566,1,$742.35,1,"$52,639,675.23",2013-01-12
576,1,"$2,384.07",1,"$52,642,059.30",2013-01-12
578,1,"$1,214.85",1,"$52,643,274.15",2013-01-12
604,1,$539.99,1,"$52,643,814.14",2013-01-12
605,1,$539.99,1,"$52,644,354.13",2013-01-12
605,1,$539.99,1,"$52,644,894.12",2013-01-12
353,1,"$2,319.99",1,"$52,647,214.11",2013-01-13
353,1,"$2,319.99",1,"$52,649,534.10",2013-01-13
353,1,"$2,319.99",1,"$52,651,854.09",2013-01-13
357,1,"$2,319.99",1,"$52,654,174.08",2013-01-13
357,1,"$2,319.99",1,"$52,656,494.07",2013-01-13
363,1,"$2,294.99",1,"$52,658,789.06",2013-01-13
374,1,"$2,443.35",1,"$52,661,232.41",2013-01-13
378,1,"$2,443.35",1,"$52,663,675.76",2013-01-13
384,1,"$1,120.49",1,"$52,664,796.25",2013-01-13
386,1,"$1,120.49",1,"$52,665,916.74",2013-01-13
560,1,"$1,214.85",1,"$52,667,131.59",2013-01-13
574,1,"$2,384.07",1,"$52,669,515.66",2013-01-13
579,1,"$1,214.85",1,"$52,670,730.51",2013-01-13
582,1,"$1,700.99",1,"$52,672,431.50",2013-01-13
605,1,$539.99,1,"$52,672,971.49",2013-01-13
606,1,$539.99,1,"$52,673,511.48",2013-01-13
359,1,"$2,294.99",1,"$52,675,806.47",2013-01-14
378,1,"$2,443.35",1,"$52,678,249.82",2013-01-14
380,1,"$2,443.35",1,"$52,680,693.17",2013-01-14
382,1,"$1,120.49",1,"$52,681,813.66",2013-01-14
564,1,"$2,384.07",1,"$52,684,197.73",2013-01-14
580,1,"$1,700.99",1,"$52,685,898.72",2013-01-14
580,1,"$1,700.99",1,"$52,687,599.71",2013-01-14
582,1,"$1,700.99",1,"$52,689,300.70",2013-01-14
586,1,$742.35,1,"$52,690,043.05",2013-01-14
359,1,"$2,294.99",1,"$52,692,338.04",2013-01-15
363,1,"$2,294.99",1,"$52,694,633.03",2013-01-15
388,1,"$1,120.49",1,"$52,695,753.52",2013-01-15
560,1,"$1,214.85",1,"$52,696,968.37",2013-01-15
561,1,"$2,384.07",1,"$52,699,352.44",2013-01-15
581,1,"$1,700.99",1,"$52,701,053.43",2013-01-15
581,1,"$1,700.99",1,"$52,702,754.42",2013-01-15
583,1,"$1,700.99",1,"$52,704,455.41",2013-01-15
584,1,$539.99,1,"$52,704,995.40",2013-01-15
604,1,$539.99,1,"$52,705,535.39",2013-01-15
605,1,$539.99,1,"$52,706,075.38",2013-01-15
605,1,$539.99,1,"$52,706,615.37",2013-01-15
606,1,$539.99,1,"$52,707,155.36",2013-01-15
353,1,"$2,319.99",1,"$52,709,475.35",2013-01-16
353,1,"$2,319.99",1,"$52,711,795.34",2013-01-16
359,1,"$2,294.99",1,"$52,714,090.33",2013-01-16
359,1,"$2,294.99",1,"$52,716,385.32",2013-01-16
359,1,"$2,294.99",1,"$52,718,680.31",2013-01-16
363,1,"$2,294.99",1,"$52,720,975.30",2013-01-16
372,1,"$2,443.35",1,"$52,723,418.65",2013-01-16
372,1,"$2,443.35",1,"$52,725,862.00",2013-01-16
372,1,"$2,443.35",1,"$52,728,305.35",2013-01-16
374,1,"$2,443.35",1,"$52,730,748.70",2013-01-16
374,1,"$2,443.35",1,"$52,733,192.05",2013-01-16
378,1,"$2,443.35",1,"$52,735,635.40",2013-01-16
386,1,"$1,120.49",1,"$52,736,755.89",2013-01-16
388,1,"$1,120.49",1,"$52,737,876.38",2013-01-16
390,1,"$1,120.49",1,"$52,738,996.87",2013-01-16
574,1,"$2,384.07",1,"$52,741,380.94",2013-01-16
